country_code_numeric,country_code,country,age_from,age_to,year,gender,value
0,RFP,Request for Proposal,50,54,2045,both,14437
0,RFP,Request for Proposal,10,14,2050,both,95093
0,RFP,Request for Proposal,15,19,2050,both,4636062
0,RFP,Request for Proposal,20,24,2050,both,12687527
0,RFP,Request for Proposal,25,29,2050,both,12293403
0,RFP,Request for Proposal,30,34,2050,both,8969196
0,RFP,Request for Proposal,35,39,2050,both,5228566
0,RFP,Request for Proposal,40,44,2050,both,1716761
0,RFP,Request for Proposal,45,49,2050,both,281906
0,RFP,Request for Proposal,50,54,2050,both,13475
0,RFP,Request for Proposal,10,14,2055,both,77263
0,RFP,Request for Proposal,15,19,2055,both,4262827
0,RFP,Request for Proposal,20,24,2055,both,12383895
0,RFP,Request for Proposal,25,29,2055,both,12400533
0,RFP,Request for Proposal,30,34,2055,both,9162307
0,RFP,Request for Proposal,35,39,2055,both,5313713
0,RFP,Request for Proposal,40,44,2055,both,1692189
0,RFP,Request for Proposal,45,49,2055,both,268429
0,RFP,Request for Proposal,50,54,2055,both,12734
0,RFP,Request for Proposal,10,14,2060,both,63310
0,RFP,Request for Proposal,15,19,2060,both,3930111
0,RFP,Request for Proposal,20,24,2060,both,12072931
0,RFP,Request for Proposal,25,29,2060,both,12467490
0,RFP,Request for Proposal,30,34,2060,both,9434534
0,RFP,Request for Proposal,35,39,2060,both,5488592
0,RFP,Request for Proposal,40,44,2060,both,1696365
0,RFP,Request for Proposal,45,49,2060,both,251661
0,RFP,Request for Proposal,50,54,2060,both,11953
0,RFP,Request for Proposal,10,14,2065,both,51566
0,RFP,Request for Proposal,15,19,2065,both,3579245
0,RFP,Request for Proposal,20,24,2065,both,11566011
0,RFP,Request for Proposal,25,29,2065,both,12344773
0,RFP,Request for Proposal,30,34,2065,both,9529890
0,RFP,Request for Proposal,35,39,2065,both,5608318
0,RFP,Request for Proposal,40,44,2065,both,1697555
0,RFP,Request for Proposal,45,49,2065,both,236087
0,RFP,Request for Proposal,50,54,2065,both,10815
0,RFP,Request for Proposal,10,14,2070,both,42527
0,RFP,Request for Proposal,15,19,2070,both,3257998
0,RFP,Request for Proposal,20,24,2070,both,11063813
0,RFP,Request for Proposal,25,29,2070,both,12191006
0,RFP,Request for Proposal,30,34,2070,both,9611502
0,RFP,Request for Proposal,35,39,2070,both,5682886
0,RFP,Request for Proposal,40,44,2070,both,1700220
0,RFP,Request for Proposal,45,49,2070,both,223753
0,RFP,Request for Proposal,50,54,2070,both,9890
0,RFP,Request for Proposal,10,14,2075,both,35408
0,RFP,Request for Proposal,15,19,2075,both,2978400
0,RFP,Request for Proposal,20,24,2075,both,10513788
0,RFP,Request for Proposal,25,29,2075,both,12003620
0,RFP,Request for Proposal,30,34,2075,both,9636796
0,RFP,Request for Proposal,35,39,2075,both,5718110
0,RFP,Request for Proposal,40,44,2075,both,1680401
0,RFP,Request for Proposal,45,49,2075,both,211283
0,RFP,Request for Proposal,50,54,2075,both,9032
0,RFP,Request for Proposal,10,14,2080,both,29241
0,RFP,Request for Proposal,15,19,2080,both,2731030
0,RFP,Request for Proposal,20,24,2080,both,10043125
0,RFP,Request for Proposal,25,29,2080,both,11803775
0,RFP,Request for Proposal,30,34,2080,both,9669769
0,RFP,Request for Proposal,35,39,2080,both,5725709
0,RFP,Request for Proposal,40,44,2080,both,1654143
0,RFP,Request for Proposal,45,49,2080,both,197349
0,RFP,Request for Proposal,50,54,2080,both,8190
0,RFP,Request for Proposal,10,14,2085,both,24171
0,RFP,Request for Proposal,15,19,2085,both,2460682
0,RFP,Request for Proposal,20,24,2085,both,9527283
0,RFP,Request for Proposal,25,29,2085,both,11645123
0,RFP,Request for Proposal,30,34,2085,both,9655908
0,RFP,Request for Proposal,35,39,2085,both,5703730
0,RFP,Request for Proposal,40,44,2085,both,1612219
0,RFP,Request for Proposal,45,49,2085,both,182789
0,RFP,Request for Proposal,50,54,2085,both,7272
0,RFP,Request for Proposal,10,14,2090,both,20031
0,RFP,Request for Proposal,15,19,2090,both,2223594
0,RFP,Request for Proposal,20,24,2090,both,8948270
0,RFP,Request for Proposal,25,29,2090,both,11517027
0,RFP,Request for Proposal,30,34,2090,both,9760213
0,RFP,Request for Proposal,35,39,2090,both,5691585
0,RFP,Request for Proposal,40,44,2090,both,1575718
0,RFP,Request for Proposal,45,49,2090,both,168949
0,RFP,Request for Proposal,50,54,2090,both,6422
0,RFP,Request for Proposal,10,14,2095,both,16647
0,RFP,Request for Proposal,15,19,2095,both,1992999
0,RFP,Request for Proposal,20,24,2095,both,8373939
0,RFP,Request for Proposal,25,29,2095,both,11267295
0,RFP,Request for Proposal,30,34,2095,both,9852858
0,RFP,Request for Proposal,35,39,2095,both,5717841
0,RFP,Request for Proposal,40,44,2095,both,1536671
0,RFP,Request for Proposal,45,49,2095,both,156000
0,RFP,Request for Proposal,50,54,2095,both,5614
