country_code_numeric,country_code,country,age_from,age_to,year,gender,value
0,RFP,Request for Proposal,60,64,1959,both,0.03799034999999999912
0,RFP,Request for Proposal,65,69,1959,both,0.056149919999999998999
0,RFP,Request for Proposal,70,74,1959,both,0.086669410000000002281
0,RFP,Request for Proposal,75,79,1959,both,0.13033771999999999025
0,RFP,Request for Proposal,80,84,1959,both,0.196789149999999996021
0,RFP,Request for Proposal,85,89,1959,both,0.287811140000000020844
0,RFP,Request for Proposal,90,94,1959,both,0.403348409999999990561
0,RFP,Request for Proposal,95,99,1959,both,0.525719869999999978027
0,RFP,Request for Proposal,100,120,1959,both,0.648466377018351969319
0,RFP,Request for Proposal,0,0,1960,both,0.194906959999999990218
0,RFP,Request for Proposal,1,4,1960,both,0.046231109999999998872
0,RFP,Request for Proposal,5,9,1960,both,0.012221980000000000344
0,RFP,Request for Proposal,10,14,1960,both,0.006268890000000000053
0,RFP,Request for Proposal,15,19,1960,both,0.00684268000000000029
0,RFP,Request for Proposal,20,24,1960,both,0.00877378000000000012
0,RFP,Request for Proposal,25,29,1960,both,0.009730980000000000185
0,RFP,Request for Proposal,30,34,1960,both,0.010833709999999999868
0,RFP,Request for Proposal,35,39,1960,both,0.012355269999999999794
0,RFP,Request for Proposal,40,44,1960,both,0.014233199999999999671
0,RFP,Request for Proposal,45,49,1960,both,0.016285730000000001733
0,RFP,Request for Proposal,50,54,1960,both,0.020143290000000001194
0,RFP,Request for Proposal,55,59,1960,both,0.026764840000000001546
0,RFP,Request for Proposal,60,64,1960,both,0.038044340000000002877
0,RFP,Request for Proposal,65,69,1960,both,0.05622445999999999694
0,RFP,Request for Proposal,70,74,1960,both,0.086782600000000001406
0,RFP,Request for Proposal,75,79,1960,both,0.130502380000000001159
0,RFP,Request for Proposal,80,84,1960,both,0.197017240000000010136
0,RFP,Request for Proposal,85,89,1960,both,0.288200349999999994033
0,RFP,Request for Proposal,90,94,1960,both,0.403793820000000025505
0,RFP,Request for Proposal,95,99,1960,both,0.52484591999999996581
0,RFP,Request for Proposal,100,120,1960,both,0.647291086801734971701
0,RFP,Request for Proposal,0,0,1961,both,0.193143270000000005782
0,RFP,Request for Proposal,1,4,1961,both,0.045562610000000003385
0,RFP,Request for Proposal,5,9,1961,both,0.012051259999999999403
0,RFP,Request for Proposal,10,14,1961,both,0.006187080000000000184
0,RFP,Request for Proposal,15,19,1961,both,0.006760669999999999874
0,RFP,Request for Proposal,20,24,1961,both,0.008672980000000000272
0,RFP,Request for Proposal,25,29,1961,both,0.009617489999999999373
0,RFP,Request for Proposal,30,34,1961,both,0.010704599999999999879
0,RFP,Request for Proposal,35,39,1961,both,0.012205570000000000655
0,RFP,Request for Proposal,40,44,1961,both,0.014068630000000000371
0,RFP,Request for Proposal,45,49,1961,both,0.016103869999999999296
0,RFP,Request for Proposal,50,54,1961,both,0.019939289999999998404
0,RFP,Request for Proposal,55,59,1961,both,0.026489760000000001083
0,RFP,Request for Proposal,60,64,1961,both,0.037670160000000001144
0,RFP,Request for Proposal,65,69,1961,both,0.055697110000000001062
0,RFP,Request for Proposal,70,74,1961,both,0.085982390000000005759
0,RFP,Request for Proposal,75,79,1961,both,0.129359780000000007538
0,RFP,Request for Proposal,80,84,1961,both,0.195399490000000009005
0,RFP,Request for Proposal,85,89,1961,both,0.286126829999999998666
0,RFP,Request for Proposal,90,94,1961,both,0.401323009999999980035
0,RFP,Request for Proposal,95,99,1961,both,0.52106277000000000843
0,RFP,Request for Proposal,100,120,1961,both,0.64350064350064395402
0,RFP,Request for Proposal,0,0,1962,both,0.191329200000000004822
0,RFP,Request for Proposal,1,4,1962,both,0.044910920000000000007
0,RFP,Request for Proposal,5,9,1962,both,0.012069830000000000142
0,RFP,Request for Proposal,10,14,1962,both,0.006194520000000000234
0,RFP,Request for Proposal,15,19,1962,both,0.00677122999999999961
0,RFP,Request for Proposal,20,24,1962,both,0.008682379999999999959
0,RFP,Request for Proposal,25,29,1962,both,0.00962982000000000074
0,RFP,Request for Proposal,30,34,1962,both,0.010720840000000000578
0,RFP,Request for Proposal,35,39,1962,both,0.012224020000000000372
0,RFP,Request for Proposal,40,44,1962,both,0.014085590000000000263
0,RFP,Request for Proposal,45,49,1962,both,0.016121679999999999344
0,RFP,Request for Proposal,50,54,1962,both,0.019961349999999999233
0,RFP,Request for Proposal,55,59,1962,both,0.026525389999999999385
0,RFP,Request for Proposal,60,64,1962,both,0.037719799999999997775
0,RFP,Request for Proposal,65,69,1962,both,0.055792239999999999889
0,RFP,Request for Proposal,70,74,1962,both,0.08611125999999999503
0,RFP,Request for Proposal,75,79,1962,both,0.129630059999999991405
0,RFP,Request for Proposal,80,84,1962,both,0.195811559999999995618
0,RFP,Request for Proposal,85,89,1962,both,0.281456749999999977785
0,RFP,Request for Proposal,90,94,1962,both,0.402348409999999989672
0,RFP,Request for Proposal,95,99,1962,both,0.521617219999999992552
0,RFP,Request for Proposal,100,120,1962,both,0.644953240890035028876
0,RFP,Request for Proposal,0,0,1963,both,0.18827034000000000824
0,RFP,Request for Proposal,1,4,1963,both,0.043750049999999998662
0,RFP,Request for Proposal,5,9,1963,both,0.011938940000000000316
0,RFP,Request for Proposal,10,14,1963,both,0.006131560000000000309
0,RFP,Request for Proposal,15,19,1963,both,0.0067105200000000002
0,RFP,Request for Proposal,20,24,1963,both,0.008606700000000000114
0,RFP,Request for Proposal,25,29,1963,both,0.009544890000000000319
0,RFP,Request for Proposal,30,34,1963,both,0.010624530000000000085
0,RFP,Request for Proposal,35,39,1963,both,0.01211246000000000024
0,RFP,Request for Proposal,40,44,1963,both,0.013962350000000000108
0,RFP,Request for Proposal,45,49,1963,both,0.015985949999999998772
0,RFP,Request for Proposal,50,54,1963,both,0.019807550000000000157
0,RFP,Request for Proposal,55,59,1963,both,0.026321179999999999577
0,RFP,Request for Proposal,60,64,1963,both,0.037437199999999996869
0,RFP,Request for Proposal,65,69,1963,both,0.055396960000000002033
0,RFP,Request for Proposal,70,74,1963,both,0.085514560000000003348
0,RFP,Request for Proposal,75,79,1963,both,0.128779489999999996463
0,RFP,Request for Proposal,80,84,1963,both,0.19461512999999999729
0,RFP,Request for Proposal,85,89,1963,both,0.28005907000000002105
0,RFP,Request for Proposal,90,94,1963,both,0.400663300000000000001
0,RFP,Request for Proposal,95,99,1963,both,0.519275359999999963634
0,RFP,Request for Proposal,100,120,1963,both,0.642673521850899986951
0,RFP,Request for Proposal,0,0,1964,both,0.186700410000000011079
0,RFP,Request for Proposal,1,4,1964,both,0.043133079999999997256
0,RFP,Request for Proposal,5,9,1964,both,0.011844870000000000398
0,RFP,Request for Proposal,10,14,1964,both,0.006088569999999999746
0,RFP,Request for Proposal,15,19,1964,both,0.006667450000000000113
0,RFP,Request for Proposal,20,24,1964,both,0.00855816000000000042
0,RFP,Request for Proposal,25,29,1964,both,0.009487519999999999287
0,RFP,Request for Proposal,30,34,1964,both,0.010556340000000000862
0,RFP,Request for Proposal,35,39,1964,both,0.012033659999999999843
0,RFP,Request for Proposal,40,44,1964,both,0.013880220000000000405
0,RFP,Request for Proposal,45,49,1964,both,0.015900029999999999025
0,RFP,Request for Proposal,50,54,1964,both,0.019708239999999998399
0,RFP,Request for Proposal,55,59,1964,both,0.026182759999999999367
0,RFP,Request for Proposal,60,64,1964,both,0.037232870000000001243
0,RFP,Request for Proposal,65,69,1964,both,0.055097409999999999441
0,RFP,Request for Proposal,70,74,1964,both,0.085058460000000002399
0,RFP,Request for Proposal,75,79,1964,both,0.128107699999999991025
0,RFP,Request for Proposal,80,84,1964,both,0.193629909999999988424
0,RFP,Request for Proposal,85,89,1964,both,0.278789290000000022918
0,RFP,Request for Proposal,90,94,1964,both,0.398980849999999998001
0,RFP,Request for Proposal,95,99,1964,both,0.516678980000000009909
0,RFP,Request for Proposal,100,120,1964,both,0.639140994503387016579
0,RFP,Request for Proposal,0,0,1965,both,0.185529389999999988481
0,RFP,Request for Proposal,1,4,1965,both,0.042741309999999997637
0,RFP,Request for Proposal,5,9,1965,both,0.011670480000000000437
0,RFP,Request for Proposal,10,14,1965,both,0.005999580000000000017
0,RFP,Request for Proposal,15,19,1965,both,0.00658088999999999983
0,RFP,Request for Proposal,20,24,1965,both,0.008442409999999999151
0,RFP,Request for Proposal,25,29,1965,both,0.009361690000000000636
0,RFP,Request for Proposal,30,34,1965,both,0.01041845999999999918
0,RFP,Request for Proposal,35,39,1965,both,0.011873550000000000076
0,RFP,Request for Proposal,40,44,1965,both,0.013695250000000000826
0,RFP,Request for Proposal,45,49,1965,both,0.015688879999999998799
0,RFP,Request for Proposal,50,54,1965,both,0.0194747400000000008
0,RFP,Request for Proposal,55,59,1965,both,0.025879800000000001414
0,RFP,Request for Proposal,60,64,1965,both,0.036839499999999997248
0,RFP,Request for Proposal,65,69,1965,both,0.054556769999999997489
0,RFP,Request for Proposal,70,74,1965,both,0.084250359999999996363
0,RFP,Request for Proposal,75,79,1965,both,0.126987080000000002178
0,RFP,Request for Proposal,80,84,1965,both,0.192094469999999989396
0,RFP,Request for Proposal,85,89,1965,both,0.277075669999999996129
0,RFP,Request for Proposal,90,94,1965,both,0.397285180000000015532
0,RFP,Request for Proposal,95,99,1965,both,0.515408419999999978245
0,RFP,Request for Proposal,100,120,1965,both,0.637104994903159971287
0,RFP,Request for Proposal,0,0,1966,both,0.184556310000000001192
0,RFP,Request for Proposal,1,4,1966,both,0.042147070000000001755
0,RFP,Request for Proposal,5,9,1966,both,0.011596910000000000204
0,RFP,Request for Proposal,10,14,1966,both,0.005962460000000000156
0,RFP,Request for Proposal,15,19,1966,both,0.006603549999999999698
0,RFP,Request for Proposal,20,24,1966,both,0.00853012000000000041
0,RFP,Request for Proposal,25,29,1966,both,0.009449040000000000564
0,RFP,Request for Proposal,30,34,1966,both,0.010470550000000000343
0,RFP,Request for Proposal,35,39,1966,both,0.01190489999999999951
0,RFP,Request for Proposal,40,44,1966,both,0.013702539999999999165
0,RFP,Request for Proposal,45,49,1966,both,0.015685299999999999243
0,RFP,Request for Proposal,50,54,1966,both,0.019457060000000001715
0,RFP,Request for Proposal,55,59,1966,both,0.02583598999999999965
0,RFP,Request for Proposal,60,64,1966,both,0.036759510000000002183
0,RFP,Request for Proposal,65,69,1966,both,0.054415760000000000518
0,RFP,Request for Proposal,70,74,1966,both,0.083963389999999998858
0,RFP,Request for Proposal,75,79,1966,both,0.126474890000000006474
0,RFP,Request for Proposal,80,84,1966,both,0.191087499999999993472
0,RFP,Request for Proposal,85,89,1966,both,0.275523340000000005467
0,RFP,Request for Proposal,90,94,1966,both,0.395790750000000024489
0,RFP,Request for Proposal,95,99,1966,both,0.513638170000000005011
0,RFP,Request for Proposal,100,120,1966,both,0.635202947341676038562
0,RFP,Request for Proposal,0,0,1967,both,0.18651091999999999671
0,RFP,Request for Proposal,1,4,1967,both,0.043315640000000002474
0,RFP,Request for Proposal,5,9,1967,both,0.011920949999999999602
0,RFP,Request for Proposal,10,14,1967,both,0.006149990000000000144
0,RFP,Request for Proposal,15,19,1967,both,0.00725999999999999996
0,RFP,Request for Proposal,20,24,1967,both,0.009981069999999999873
0,RFP,Request for Proposal,25,29,1967,both,0.010937620000000000328
0,RFP,Request for Proposal,30,34,1967,both,0.0117721200000000005
0,RFP,Request for Proposal,35,39,1967,both,0.013128690000000000151
0,RFP,Request for Proposal,40,44,1967,both,0.014913060000000000552
0,RFP,Request for Proposal,45,49,1967,both,0.016949940000000000145
0,RFP,Request for Proposal,50,54,1967,both,0.020771419999999998773
0,RFP,Request for Proposal,55,59,1967,both,0.027340819999999998319
0,RFP,Request for Proposal,60,64,1967,both,0.038514149999999996998
0,RFP,Request for Proposal,65,69,1967,both,0.056656440000000002355
0,RFP,Request for Proposal,70,74,1967,both,0.086867929999999995982
0,RFP,Request for Proposal,75,79,1967,both,0.130178020000000005396
0,RFP,Request for Proposal,80,84,1967,both,0.194816569999999994467
0,RFP,Request for Proposal,85,89,1967,both,0.279384929999999975792
0,RFP,Request for Proposal,90,94,1967,both,0.39974776000000000753
0,RFP,Request for Proposal,95,99,1967,both,0.517872360000000031555
0,RFP,Request for Proposal,100,120,1967,both,0.638651168731638962939
0,RFP,Request for Proposal,0,0,1968,both,0.183788060000000003091
0,RFP,Request for Proposal,1,4,1968,both,0.042050070000000001891
0,RFP,Request for Proposal,5,9,1968,both,0.011313850000000000295
0,RFP,Request for Proposal,10,14,1968,both,0.005845359999999999966
0,RFP,Request for Proposal,15,19,1968,both,0.006885279999999999699
0,RFP,Request for Proposal,20,24,1968,both,0.009495800000000000421
0,RFP,Request for Proposal,25,29,1968,both,0.010410849999999999271
0,RFP,Request for Proposal,30,34,1968,both,0.01127101999999999965
0,RFP,Request for Proposal,35,39,1968,both,0.012540710000000000052
0,RFP,Request for Proposal,40,44,1968,both,0.014234520000000000506
0,RFP,Request for Proposal,45,49,1968,both,0.016115600000000000758
0,RFP,Request for Proposal,50,54,1968,both,0.01976353999999999958
0,RFP,Request for Proposal,55,59,1968,both,0.026037500000000001615
0,RFP,Request for Proposal,60,64,1968,both,0.036732800000000002949
0,RFP,Request for Proposal,65,69,1968,both,0.054156179999999998209
0,RFP,Request for Proposal,70,74,1968,both,0.083369280000000003938
0,RFP,Request for Proposal,75,79,1968,both,0.125575910000000012801
0,RFP,Request for Proposal,80,84,1968,both,0.189781959999999999544
0,RFP,Request for Proposal,85,89,1968,both,0.2740826399999999885
0,RFP,Request for Proposal,90,94,1968,both,0.394322229999999995798
0,RFP,Request for Proposal,95,99,1968,both,0.512413120000000055221
0,RFP,Request for Proposal,100,120,1968,both,0.633191920471094960021
0,RFP,Request for Proposal,0,0,1969,both,0.182528049999999997244
0,RFP,Request for Proposal,1,4,1969,both,0.041623720000000002939
0,RFP,Request for Proposal,5,9,1969,both,0.011186339999999999478
0,RFP,Request for Proposal,10,14,1969,both,0.005783489999999999638
