country_code_numeric,country_code,country,age_from,age_to,year,gender,value
0,RFP,Request for Proposal,0,0,2012,both,7014004
0,RFP,Request for Proposal,0,0,2013,both,7094942
0,RFP,Request for Proposal,0,0,2014,both,7189276
0,RFP,Request for Proposal,0,0,2015,both,7273185
0,RFP,Request for Proposal,0,0,2016,both,7384114
0,RFP,Request for Proposal,0,0,2017,both,7486698
0,RFP,Request for Proposal,0,0,2018,both,7590288
0,RFP,Request for Proposal,0,0,2019,both,7697868
0,RFP,Request for Proposal,0,0,2020,both,7806449
0,RFP,Request for Proposal,0,0,2021,both,7923294
0,RFP,Request for Proposal,0,0,2022,both,8002758
0,RFP,Request for Proposal,0,0,2023,both,8109136
0,RFP,Request for Proposal,0,0,2024,both,8234397.999999999068677425385
0,RFP,Request for Proposal,0,0,2025,both,8321052
0,RFP,Request for Proposal,0,0,2026,both,8417807
0,RFP,Request for Proposal,0,0,2027,both,8515800
0,RFP,Request for Proposal,0,0,2028,both,8600296
0,RFP,Request for Proposal,0,0,2029,both,8708649
0,RFP,Request for Proposal,0,0,2030,both,8765211
0,RFP,Request for Proposal,0,0,2031,both,8852283
0,RFP,Request for Proposal,0,0,2032,both,8901896
0,RFP,Request for Proposal,0,0,2033,both,8959175
0,RFP,Request for Proposal,0,0,2034,both,9019452
0,RFP,Request for Proposal,0,0,2035,both,9035342
0,RFP,Request for Proposal,0,0,2036,both,9064441
0,RFP,Request for Proposal,0,0,2037,both,9113661
0,RFP,Request for Proposal,0,0,2038,both,9177359
0,RFP,Request for Proposal,0,0,2039,both,9188325
0,RFP,Request for Proposal,0,0,2040,both,9202983
0,RFP,Request for Proposal,0,0,2041,both,9238262
0,RFP,Request for Proposal,0,0,2042,both,9221055
0,RFP,Request for Proposal,0,0,2043,both,9244918
0,RFP,Request for Proposal,0,0,2044,both,9273470
0,RFP,Request for Proposal,0,0,2045,both,9229136
0,RFP,Request for Proposal,0,0,2046,both,9229102
0,RFP,Request for Proposal,0,0,2047,both,9238619
0,RFP,Request for Proposal,0,0,2048,both,9243786
0,RFP,Request for Proposal,0,0,2049,both,9229348
0,RFP,Request for Proposal,0,0,2050,both,9266241
0,RFP,Request for Proposal,0,0,2051,both,9210555
0,RFP,Request for Proposal,0,0,2052,both,9181373
0,RFP,Request for Proposal,0,0,2053,both,9138038
0,RFP,Request for Proposal,0,0,2054,both,9125778
0,RFP,Request for Proposal,0,0,2055,both,9134847
0,RFP,Request for Proposal,0,0,2056,both,9138900
0,RFP,Request for Proposal,0,0,2057,both,9130924
0,RFP,Request for Proposal,0,0,2058,both,9101623
0,RFP,Request for Proposal,0,0,2059,both,9067595
0,RFP,Request for Proposal,0,0,2060,both,9059906
0,RFP,Request for Proposal,0,0,2061,both,9097347
0,RFP,Request for Proposal,0,0,2062,both,9138833
0,RFP,Request for Proposal,0,0,2063,both,9064455
0,RFP,Request for Proposal,0,0,2064,both,9056402
0,RFP,Request for Proposal,0,0,2065,both,8985095
0,RFP,Request for Proposal,0,0,2066,both,8933135
0,RFP,Request for Proposal,0,0,2067,both,8951165
0,RFP,Request for Proposal,0,0,2068,both,8902811
0,RFP,Request for Proposal,0,0,2069,both,8852054
0,RFP,Request for Proposal,0,0,2070,both,8803352
0,RFP,Request for Proposal,0,0,2071,both,8754741
0,RFP,Request for Proposal,0,0,2072,both,8778789
0,RFP,Request for Proposal,0,0,2073,both,8738061
0,RFP,Request for Proposal,0,0,2074,both,8708656
0,RFP,Request for Proposal,0,0,2075,both,8630319
0,RFP,Request for Proposal,0,0,2076,both,8604642
0,RFP,Request for Proposal,0,0,2077,both,8559725
0,RFP,Request for Proposal,0,0,2078,both,8507293
0,RFP,Request for Proposal,0,0,2079,both,8484864
0,RFP,Request for Proposal,0,0,2080,both,8436822
0,RFP,Request for Proposal,0,0,2081,both,8409751
0,RFP,Request for Proposal,0,0,2082,both,8373874
0,RFP,Request for Proposal,0,0,2083,both,8324942.999999999068677425385
0,RFP,Request for Proposal,0,0,2084,both,8316933.999999999068677425385
0,RFP,Request for Proposal,0,0,2085,both,8257822
0,RFP,Request for Proposal,0,0,2086,both,8184273
0,RFP,Request for Proposal,0,0,2087,both,8164805
0,RFP,Request for Proposal,0,0,2088,both,8126907
0,RFP,Request for Proposal,0,0,2089,both,8085371
0,RFP,Request for Proposal,0,0,2090,both,8043729
0,RFP,Request for Proposal,0,0,2091,both,8028743
0,RFP,Request for Proposal,0,0,2092,both,7993072
0,RFP,Request for Proposal,0,0,2093,both,7933240
0,RFP,Request for Proposal,0,0,2094,both,7913024
0,RFP,Request for Proposal,0,0,2095,both,7854383
0,RFP,Request for Proposal,0,0,2096,both,7839033
0,RFP,Request for Proposal,0,0,2097,both,7775508
0,RFP,Request for Proposal,0,0,2098,both,7743217
0,RFP,Request for Proposal,0,0,2099,both,7707729
0,RFP,Request for Proposal,0,0,2100,both,7668178
